loan_id,is_first_loan,fully_repaid_previous_loans,currently_repaying_other_loans,total_credit_card_limit,avg_percentage_credit_card_limit_used_last_year,saving_amount,checking_amount,is_employed,yearly_salary,age,dependent_number,loan_purpose,date,loan_granted,loan_repaid
530758,0,1.0,0.0,5400,0.23,573,5162,1,57700,37,3,business,2012-10-18,1,1.0
376754,0,1.0,0.0,9600,0.44,1737,12769,1,43700,53,2,investment,2012-03-08,1,1.0
391874,1,,,2600,0.69,890,2786,1,30100,35,4,emergency_funds,2012-07-09,1,1.0
607477,0,1.0,0.0,3900,0.31,2992,1401,1,43700,56,2,investment,2012-10-22,1,1.0
314300,0,1.0,0.0,6200,0.73,4357,11020,1,35900,66,2,business,2012-01-13,1,1.0
919895,0,1.0,0.0,6800,0.8,1425,5401,1,25100,55,3,investment,2012-02-21,1,1.0
399582,0,1.0,0.0,5600,0.69,2302,4818,1,27500,48,5,business,2012-07-27,1,1.0
184539,0,1.0,0.0,7600,0.26,2512,7015,1,60300,46,1,home,2012-05-07,1,1.0
978951,1,,,2700,0.65,2630,2809,1,24900,62,4,investment,2012-12-26,1,1.0
3483,0,1.0,1.0,5000,0.49,4813,3861,1,37400,40,3,emergency_funds,2012-06-04,1,1.0
299386,1,,,2700,0.45,4867,6829,1,26400,19,3,emergency_funds,2012-07-23,1,1.0
172362,0,1.0,0.0,4200,0.97,469,3515,1,32700,58,1,business,2012-03-29,1,1.0
534139,0,1.0,0.0,3300,0.81,1588,2664,1,40100,26,2,other,2012-12-19,1,1.0
672853,1,,,6100,0.76,508,3377,1,22700,43,0,home,2012-11-12,1,1.0
530144,1,,,6300,0.98,733,2874,1,64100,55,0,investment,2012-05-15,1,1.0
375619,1,,,4100,0.87,1837,1674,1,39600,40,1,business,2012-08-21,1,1.0
192147,0,1.0,0.0,4800,0.71,4177,349,1,29400,37,2,business,2012-02-01,1,1.0
732364,1,,,2200,0.76,2498,6103,1,27100,33,3,home,2012-01-25,1,1.0
900211,1,,,7800,0.84,2895,5050,1,48600,77,6,home,2012-02-20,1,1.0
940716,1,,,2300,0.46,3087,5961,1,9500,40,1,emergency_funds,2012-12-05,1,1.0
713182,0,1.0,0.0,5100,0.89,4517,8518,1,28800,40,4,investment,2012-09-10,1,1.0
142143,0,1.0,0.0,2500,0.68,1481,4000,1,35800,52,2,home,2012-04-25,1,1.0
922961,0,1.0,0.0,2700,0.68,1284,6198,1,22200,51,4,home,2012-11-19,1,1.0
113447,1,,,6400,0.52,4898,3441,1,19400,44,4,home,2012-11-15,1,1.0
370013,1,,,9300,0.67,4352,2601,1,61600,53,1,home,2012-04-13,1,1.0
601451,1,,,3900,0.67,2378,3336,1,41100,45,1,investment,2012-05-09,1,1.0
1545,0,0.0,0.0,5000,0.99,4727,6786,1,33300,50,2,home,2012-04-09,1,1.0
796266,1,,,6000,0.78,4087,5565,1,19100,21,4,investment,2012-09-13,1,1.0
496976,1,,,8600,0.69,4038,3050,1,48200,57,5,home,2012-07-24,1,1.0
617864,1,,,8000,0.75,746,2344,1,16200,33,5,home,2012-08-27,1,1.0
502626,1,,,5400,0.83,939,2788,1,6300,40,8,home,2012-01-03,1,1.0
718491,1,,,4000,0.63,1352,6640,1,25900,30,1,emergency_funds,2012-08-15,1,1.0
346688,0,1.0,1.0,5800,0.36,3375,2743,1,65300,47,4,other,2012-06-21,1,1.0
190769,1,,,7700,0.74,1477,4078,1,37700,28,1,home,2012-03-20,1,1.0
727103,0,1.0,0.0,3100,0.81,65,1497,1,42700,58,1,investment,2012-08-09,1,1.0
366688,1,,,2900,0.83,2650,4769,1,31900,55,5,emergency_funds,2012-11-30,1,1.0
692205,1,,,6000,0.73,5945,6749,1,22900,55,0,investment,2012-07-04,1,1.0
998211,0,1.0,0.0,7200,0.75,2686,5793,1,21100,56,2,home,2012-09-18,1,1.0
191746,1,,,5500,0.4,4927,3512,1,80800,44,1,business,2012-03-05,1,1.0
546366,1,,,7600,0.61,2198,7513,1,52100,20,3,business,2012-03-16,1,1.0
481553,1,,,4500,0.65,2087,4508,1,4300,29,6,investment,2012-04-05,1,1.0
438044,0,0.0,0.0,3200,0.84,2020,4746,1,37400,31,8,other,2012-02-07,1,1.0
6564,0,1.0,0.0,6300,0.34,2167,1875,1,53300,25,2,investment,2012-07-02,1,1.0
876836,0,1.0,0.0,4400,0.46,3373,5190,1,46700,33,8,business,2012-05-31,1,1.0
97229,1,,,5800,0.61,2602,4594,1,60600,41,6,investment,2012-06-11,1,1.0
877641,1,,,3900,0.64,5885,848,0,0,24,1,home,2012-02-07,1,1.0
299856,1,,,3700,0.35,3047,3400,1,26500,45,3,business,2012-03-08,1,1.0
695589,1,,,2600,0.8,1490,1069,1,43100,48,1,other,2012-04-16,1,1.0
335608,1,,,7700,0.49,1328,5982,1,40700,26,5,investment,2012-05-15,1,1.0
495883,0,1.0,0.0,2800,0.74,4272,4129,1,62300,38,7,emergency_funds,2012-12-11,1,1.0
706960,1,,,2700,0.37,4026,3399,1,52300,24,8,business,2012-09-20,1,1.0
416828,1,,,7300,0.65,2976,4584,1,23200,72,8,emergency_funds,2012-08-17,1,1.0
247520,1,,,4200,0.22,47,483,1,22900,43,4,home,2012-06-07,1,1.0
474933,0,1.0,0.0,5600,0.66,2190,793,1,13400,54,1,home,2012-01-12,1,1.0
655793,0,1.0,0.0,6300,0.25,5159,3246,1,33300,47,6,business,2012-08-31,1,1.0
538158,1,,,2400,0.77,2358,3789,1,30500,28,2,home,2012-09-03,1,1.0
536192,1,,,4700,0.51,4063,4281,1,50600,36,6,business,2012-10-23,1,1.0
305890,0,1.0,0.0,4200,0.96,6320,9649,1,47900,31,0,other,2012-01-04,1,1.0
589253,0,1.0,1.0,4600,0.7,2117,4447,0,0,56,0,other,2012-07-26,1,1.0
200322,0,1.0,0.0,1900,0.64,1108,982,1,53800,23,2,business,2012-01-24,1,1.0
224127,0,1.0,0.0,6100,0.52,65,5199,1,1000,44,8,home,2012-11-12,1,1.0
793941,1,,,5200,0.68,1688,196,1,49900,58,3,business,2012-02-03,1,1.0
559510,1,,,7800,0.41,2914,7699,1,34300,27,8,home,2012-10-19,1,1.0
299326,0,1.0,0.0,3800,0.61,2611,1085,1,34300,49,1,other,2012-10-03,1,1.0
489069,1,,,2900,0.79,3040,2413,1,23500,55,3,home,2012-10-04,1,1.0
543811,1,,,6500,0.82,995,1766,1,36500,33,7,investment,2012-11-07,1,1.0
210127,1,,,2700,0.65,5234,3364,1,47600,34,4,home,2012-07-09,1,1.0
989547,1,,,2500,0.62,1161,9304,1,18000,31,5,other,2012-02-27,1,1.0
784066,1,,,2200,0.9,2186,918,1,36000,46,1,business,2012-01-25,1,1.0
469517,0,1.0,0.0,5000,0.78,4899,6084,1,39300,21,1,other,2012-05-14,1,1.0
805253,1,,,0,,1333,3129,1,42300,51,6,home,2012-10-03,1,1.0
16702,0,1.0,0.0,2600,0.57,1499,8231,1,55700,51,5,business,2012-12-10,1,1.0
386976,0,1.0,0.0,4900,0.48,1583,7725,1,36500,45,4,business,2012-01-24,1,1.0
820424,0,1.0,0.0,4900,0.86,1451,7533,1,31300,51,1,business,2012-07-17,1,1.0
342243,1,,,4300,0.52,3854,2614,1,56200,42,3,home,2012-10-01,1,1.0
96042,0,1.0,0.0,5000,0.73,1331,2998,1,33800,67,1,investment,2012-05-21,1,1.0
888824,0,1.0,0.0,5900,0.93,3456,4670,1,56800,28,1,home,2012-06-28,1,1.0
41546,1,,,6500,0.69,1234,4615,1,41100,44,1,investment,2012-01-05,1,1.0
819418,0,1.0,0.0,9600,0.86,5582,3300,1,52800,25,2,emergency_funds,2012-11-23,1,1.0
879746,1,,,5100,0.8,688,3975,1,37900,44,8,home,2012-08-24,1,1.0
262347,0,1.0,0.0,5200,0.51,335,1517,1,2200,42,0,home,2012-01-11,1,1.0
81953,0,1.0,0.0,4300,1.0,4051,1606,1,5500,35,2,home,2012-05-02,1,1.0
444173,0,1.0,1.0,4400,0.67,3487,5123,1,53500,54,7,investment,2012-02-14,1,1.0
695847,1,,,8400,0.88,3045,3240,1,52600,54,3,business,2012-03-28,1,1.0
550130,1,,,2600,0.6,3794,6786,1,19100,44,4,home,2012-01-04,1,1.0
217391,0,1.0,0.0,8600,0.81,6579,5056,1,56500,38,4,other,2012-02-08,1,1.0
888102,1,,,2400,0.67,3761,1655,1,48900,20,5,home,2012-10-25,1,1.0
669599,0,1.0,0.0,4500,0.68,3043,5890,1,42000,29,1,business,2012-07-23,1,1.0
890557,1,,,6000,0.69,1385,1116,1,6200,53,4,investment,2012-04-13,1,1.0
76362,0,1.0,0.0,5600,0.45,8114,4786,1,44400,42,4,business,2012-04-13,1,1.0
223841,0,1.0,0.0,4200,0.62,2598,2160,1,49100,51,1,business,2012-06-26,1,1.0
105255,0,0.0,0.0,3700,0.28,907,6620,1,36500,25,3,other,2012-01-03,1,1.0
965077,1,,,6300,0.43,2247,4462,1,46600,35,4,emergency_funds,2012-11-29,1,1.0
643976,0,1.0,0.0,2800,0.64,9022,5273,1,39000,56,0,emergency_funds,2012-11-27,1,1.0
680448,1,,,5700,0.79,1871,5819,1,24300,26,4,home,2012-04-02,1,1.0
394849,1,,,4400,0.7,8144,3564,1,21900,29,5,other,2012-01-27,1,1.0
348590,0,1.0,0.0,6100,0.81,5013,5113,1,44300,68,8,business,2012-08-27,1,1.0
811969,1,,,4800,0.53,1168,6256,1,41500,49,2,home,2012-06-19,1,1.0
470605,1,,,6200,0.76,3261,2079,1,14200,46,1,business,2012-12-27,1,1.0
416876,1,,,7000,1.01,5380,5063,1,69500,58,3,emergency_funds,2012-01-31,1,1.0
346971,0,1.0,0.0,5100,0.61,59,5366,1,39600,51,2,business,2012-11-30,1,1.0
433021,0,1.0,0.0,5200,0.32,4228,2879,1,17600,41,3,business,2012-12-18,1,1.0
811423,0,1.0,0.0,2400,0.78,530,5627,1,23700,20,5,home,2012-12-27,1,1.0
47326,1,,,4600,0.42,767,6346,1,48000,44,1,emergency_funds,2012-10-31,1,1.0
346083,0,1.0,0.0,6500,0.66,1944,3631,1,63300,37,7,investment,2012-06-11,1,1.0
619543,0,0.0,0.0,3700,1.03,3835,1819,1,49500,42,8,emergency_funds,2012-11-01,1,1.0
801076,1,,,4400,0.52,2129,5253,1,51700,38,1,home,2012-10-10,1,1.0
248923,1,,,6400,0.79,1103,5384,1,46500,44,2,business,2012-04-06,1,1.0
495349,1,,,4100,0.67,3247,3204,1,48600,38,4,home,2012-05-28,1,1.0
504122,1,,,6800,0.93,3020,974,1,60300,62,6,other,2012-09-18,1,1.0
447550,0,1.0,0.0,6100,0.38,2617,4092,1,45600,26,5,investment,2012-05-22,1,1.0
706592,1,,,5400,0.72,1405,3393,1,36100,51,6,home,2012-10-11,1,1.0
301474,1,,,10900,0.64,284,7609,1,33700,52,5,home,2012-05-25,1,1.0
844888,0,1.0,0.0,6500,0.63,1267,2837,1,33500,38,8,investment,2012-03-21,1,1.0
761723,1,,,2700,0.6,2071,6699,1,18900,61,8,business,2012-07-26,1,1.0
81137,1,,,3500,0.95,1610,3271,1,17100,51,2,investment,2012-04-23,1,1.0
156287,1,,,9500,0.59,4202,5867,1,14700,35,2,business,2012-05-09,1,1.0
960349,1,,,6200,0.71,2892,3465,1,5100,35,6,home,2012-10-26,1,1.0
904248,1,,,4800,0.68,2000,2783,1,47100,49,2,business,2012-02-02,1,1.0
308130,1,,,6900,0.42,3011,3857,1,25900,62,3,investment,2012-06-27,1,1.0
963162,0,1.0,0.0,3700,0.91,2557,2466,1,33600,23,8,emergency_funds,2012-01-27,1,1.0
606029,1,,,2800,0.51,2713,6699,1,56900,48,3,investment,2012-10-01,1,1.0
544583,0,1.0,0.0,7600,0.8,792,3279,1,21600,57,3,investment,2012-03-14,1,1.0
927194,0,1.0,0.0,4800,0.69,1634,5323,1,30400,48,3,investment,2012-10-08,1,1.0
650631,1,,,8800,0.53,3452,5562,1,33300,34,2,home,2012-11-08,1,1.0
156285,1,,,5900,0.95,43,8272,1,19800,27,4,business,2012-10-19,1,1.0
741969,0,1.0,0.0,9700,0.55,670,4505,1,19400,36,3,other,2012-11-12,1,1.0
228199,1,,,6900,0.81,4244,5806,1,36200,31,7,business,2012-12-25,1,1.0
685678,0,1.0,0.0,6000,0.47,2245,3112,1,2800,50,2,investment,2012-07-25,1,1.0
583554,0,1.0,0.0,6200,0.47,1352,2643,1,33400,50,2,other,2012-11-12,1,1.0
171229,1,,,7300,0.84,5491,1162,1,43300,48,2,business,2012-07-19,1,1.0
762558,0,1.0,0.0,5500,0.77,6858,4364,1,53100,38,8,investment,2012-04-13,1,1.0
714996,0,1.0,0.0,7000,0.86,4382,1535,1,39100,26,8,investment,2012-01-03,1,1.0
480389,0,1.0,0.0,6000,0.64,2715,6057,1,21600,59,0,emergency_funds,2012-09-07,1,1.0
587993,1,,,1800,0.76,4766,706,1,29500,37,8,business,2012-11-15,1,1.0
373918,0,1.0,0.0,3100,0.66,796,3522,1,4500,27,1,investment,2012-12-12,1,1.0
752226,1,,,4700,0.47,1952,3955,1,14500,20,6,investment,2012-07-03,1,1.0
376795,0,1.0,0.0,6400,0.62,125,6985,1,70600,51,2,home,2012-11-13,1,1.0
421511,0,1.0,0.0,4400,0.77,8,6800,1,40800,38,1,other,2012-10-17,1,1.0
587397,1,,,4000,0.86,2533,8609,1,30300,33,8,investment,2012-08-23,1,1.0
724459,1,,,6400,0.27,3403,3728,1,22900,43,1,business,2012-03-16,1,1.0
289838,0,1.0,0.0,2300,0.58,605,6285,1,45500,43,1,other,2012-09-10,1,1.0
884855,1,,,2300,0.79,7137,316,1,52900,37,1,home,2012-10-23,1,1.0
104259,1,,,4700,0.51,63,911,1,30600,29,5,home,2012-09-10,1,1.0
327896,0,0.0,0.0,5300,0.45,2549,5358,1,43200,53,1,business,2012-06-13,1,1.0
374548,0,1.0,0.0,9000,0.57,1792,5502,1,16400,33,1,home,2012-08-21,1,1.0
979880,1,,,3000,0.77,3612,6963,1,47400,37,3,home,2012-04-25,1,1.0
869014,1,,,5200,0.93,2326,3241,1,34200,40,3,home,2012-10-09,1,1.0
74395,1,,,6400,0.94,1141,1064,1,56200,33,3,emergency_funds,2012-04-06,1,1.0
838314,0,1.0,0.0,3700,0.48,6000,1816,1,9400,47,2,home,2012-12-25,1,1.0
363105,1,,,1900,0.43,1878,2005,1,39600,40,1,investment,2012-05-21,1,1.0
865091,0,1.0,0.0,7300,0.7,129,4165,1,36000,45,5,home,2012-10-18,1,1.0
703114,0,1.0,0.0,6700,0.68,3737,5576,1,26400,26,4,home,2012-01-30,1,1.0
170391,1,,,7200,0.87,2024,904,1,26100,45,7,other,2012-02-22,1,1.0
903012,1,,,4700,0.82,102,6151,1,42700,27,5,investment,2012-04-03,1,1.0
425489,1,,,10700,0.82,618,62,1,47000,26,1,investment,2012-12-04,1,1.0
505106,1,,,4800,0.61,5199,5586,1,33200,38,2,investment,2012-12-12,1,1.0
823602,1,,,2700,0.58,1276,6077,1,58000,31,3,investment,2012-05-10,1,1.0
602614,0,1.0,0.0,7900,0.78,1729,2755,1,31700,40,2,investment,2012-12-24,1,1.0
466842,1,,,2800,0.95,1029,10027,1,10900,63,2,business,2012-04-04,1,1.0
74429,1,,,4600,0.58,4839,2833,1,42500,38,2,home,2012-03-09,1,1.0
209927,1,,,5300,0.52,1472,2280,1,26000,55,8,investment,2012-01-10,1,1.0
942382,0,1.0,1.0,5000,0.99,840,6192,1,25000,37,7,business,2012-03-12,1,1.0
889180,1,,,6400,0.71,2662,5651,1,28200,26,6,investment,2012-12-20,1,1.0
734273,1,,,6500,0.75,3990,4209,1,37300,33,6,emergency_funds,2012-05-31,1,1.0
174776,1,,,6700,0.76,665,2568,1,38400,43,7,emergency_funds,2012-09-11,1,1.0
43808,0,1.0,0.0,8900,0.89,798,3239,1,51800,61,2,investment,2012-06-08,1,1.0
882820,0,1.0,0.0,5700,0.64,3019,1891,1,55000,20,1,home,2012-06-07,1,1.0
701031,1,,,2300,0.69,760,2423,1,8500,38,5,other,2012-08-22,1,1.0
745644,1,,,7300,0.69,4020,5820,1,10100,47,3,home,2012-01-09,1,1.0
33044,1,,,7100,0.64,2438,4496,1,18600,63,7,investment,2012-10-19,1,1.0
333025,1,,,4400,0.66,1873,4948,1,47900,45,2,home,2012-07-12,1,1.0
275716,0,1.0,0.0,2700,0.56,5132,4385,1,19200,37,5,emergency_funds,2012-03-14,1,1.0
836893,1,,,3400,0.48,2565,5922,1,45100,35,4,emergency_funds,2012-08-15,1,1.0
122419,1,,,6300,0.51,474,3742,1,18400,41,5,other,2012-02-27,1,1.0
698731,0,1.0,0.0,5500,0.95,3001,9083,1,35200,18,4,investment,2012-05-17,1,1.0
6961,1,,,9000,0.61,2287,4585,1,21200,33,8,investment,2012-04-13,1,1.0
406790,0,0.0,0.0,9500,0.89,2770,7719,1,25100,78,8,investment,2012-12-20,1,1.0
912378,1,,,2700,0.57,5590,7052,1,21700,31,2,investment,2012-03-21,1,1.0
901377,1,,,1300,0.65,2667,2676,1,20400,53,2,emergency_funds,2012-09-07,1,1.0
494552,1,,,3700,0.76,2584,2563,1,30100,41,8,business,2012-12-06,1,1.0
158128,1,,,7900,0.58,1103,6226,0,0,41,0,emergency_funds,2012-07-26,1,1.0
306211,0,1.0,0.0,2700,0.63,2306,1922,1,30100,32,8,other,2012-10-12,1,1.0
234843,1,,,2300,0.9,1742,3597,1,51400,36,3,home,2012-10-08,1,1.0
704487,1,,,7100,0.85,2320,7207,1,44700,36,5,home,2012-07-13,1,1.0
113128,1,,,5400,0.88,951,9715,1,49900,53,8,business,2012-12-13,1,1.0
481048,1,,,5200,0.54,3880,5409,1,50100,38,1,home,2012-10-23,1,1.0
298444,1,,,4700,0.57,3378,1656,1,4300,37,3,investment,2012-05-30,1,1.0
645640,0,1.0,0.0,4400,0.53,3126,4160,1,36200,24,4,business,2012-08-30,1,1.0
620789,0,1.0,0.0,7200,0.62,4060,5810,1,33800,44,3,investment,2012-01-03,1,1.0
245103,0,1.0,0.0,3100,0.58,2281,4991,1,49500,35,2,business,2012-06-28,1,1.0
368828,0,1.0,0.0,5300,0.14,3195,6721,1,36100,53,7,home,2012-04-10,1,1.0
474507,0,1.0,0.0,2100,0.37,798,5028,1,52400,23,7,home,2012-09-17,1,1.0
73389,1,,,3800,0.57,1114,4245,1,54600,25,2,business,2012-04-09,1,1.0
950735,0,1.0,1.0,3600,0.59,3091,5174,1,4500,35,8,business,2012-07-10,1,1.0
481139,1,,,5600,0.79,2074,3925,1,56800,38,2,home,2012-05-10,1,1.0
756452,0,1.0,1.0,3800,0.76,7713,5759,1,18100,33,2,investment,2012-02-02,1,1.0
940262,1,,,3600,0.67,5083,3701,1,47400,38,1,business,2012-11-15,1,1.0
607251,1,,,7500,0.64,1778,4046,1,42400,19,8,home,2012-08-08,1,1.0
396549,1,,,6400,0.56,1524,1463,1,41800,42,4,home,2012-07-17,1,1.0
608887,0,1.0,0.0,4200,0.73,2409,863,1,34500,37,3,other,2012-11-12,1,1.0
130367,0,1.0,0.0,3400,0.94,2883,3264,1,53100,53,5,investment,2012-05-24,1,1.0
409940,0,1.0,0.0,5600,0.81,2418,4004,1,47100,44,8,home,2012-11-19,1,1.0
606283,1,,,6300,0.98,2241,464,1,23400,44,8,business,2012-03-07,1,1.0
183458,1,,,5700,0.73,2749,3073,1,75700,33,0,investment,2012-10-23,1,1.0
84442,1,,,4100,0.73,985,9097,1,47200,50,2,other,2012-07-09,1,1.0
411655,1,,,4500,0.49,3083,2818,1,29400,30,7,home,2012-12-19,1,1.0
299795,1,,,3000,0.85,5712,5063,1,28000,21,1,investment,2012-03-06,1,1.0
39421,0,0.0,0.0,4000,0.65,1334,5994,1,8100,57,2,other,2012-12-07,1,1.0
547633,1,,,5600,0.66,2514,5996,1,53400,31,1,investment,2012-09-25,1,1.0
505340,1,,,10600,0.88,4358,3398,1,24400,32,8,investment,2012-06-06,1,1.0
447940,1,,,8200,0.65,1264,1397,1,39200,46,4,home,2012-07-25,1,1.0
827916,1,,,6600,0.77,1911,5148,1,58100,29,1,investment,2012-11-29,1,1.0
454063,0,1.0,0.0,5700,0.87,2743,4591,1,44900,50,2,business,2012-02-23,1,1.0
9479,1,,,6900,0.51,367,5401,1,23200,30,2,home,2012-09-24,1,1.0
874489,1,,,10800,0.4,2246,1286,1,56400,54,1,investment,2012-10-16,1,1.0
334817,1,,,4000,0.5,746,4057,1,51400,55,1,other,2012-04-19,1,1.0
563545,1,,,2500,0.53,1170,4845,1,21000,54,5,business,2012-10-16,1,1.0
410794,0,1.0,0.0,4100,0.67,1661,1796,1,32400,53,0,home,2012-06-18,1,1.0
22733,0,1.0,0.0,5700,1.0,3192,2636,1,30300,67,2,other,2012-02-02,1,1.0
662206,0,1.0,1.0,5300,0.71,974,3301,1,20200,24,8,business,2012-05-21,1,1.0
958763,1,,,4300,0.73,697,4882,1,46200,51,1,business,2012-07-06,1,1.0
686694,0,1.0,1.0,5000,0.93,4586,5121,1,18700,26,2,home,2012-05-28,1,1.0
97864,0,1.0,0.0,4300,0.94,4235,2309,1,55600,49,8,other,2012-06-07,1,1.0
434223,1,,,2000,0.62,448,3611,1,23700,66,2,other,2012-09-24,1,1.0
4709,0,1.0,1.0,4900,0.24,3814,7197,1,56000,67,1,investment,2012-01-31,1,1.0
851976,1,,,6000,0.83,1014,4743,1,20700,58,1,home,2012-01-27,1,1.0
36783,1,,,4300,0.65,3538,3609,1,30300,48,8,emergency_funds,2012-08-23,1,1.0
668541,0,0.0,0.0,3600,0.84,241,3696,1,36300,27,2,home,2012-11-22,1,1.0
818328,1,,,6700,0.9,2649,2281,1,16200,33,1,business,2012-10-31,1,1.0
673851,0,1.0,0.0,4500,0.99,983,452,1,21200,54,5,investment,2012-02-13,1,1.0
844248,0,0.0,0.0,7100,0.8,1475,6744,1,47300,43,1,business,2012-03-19,1,1.0
613889,1,,,3400,0.9,2664,2538,1,5800,61,1,business,2012-03-19,1,1.0
287281,1,,,5700,0.7,570,5464,1,18600,62,2,other,2012-12-13,1,1.0
838318,0,1.0,0.0,4700,0.67,1810,5337,1,42100,48,2,business,2012-11-09,1,1.0
198301,0,1.0,0.0,8200,0.19,2909,1871,1,12500,41,6,home,2012-06-22,1,1.0
981559,1,,,5300,0.51,458,6586,1,64700,24,1,emergency_funds,2012-09-26,1,1.0
5272,1,,,4700,0.78,4658,3647,1,18500,51,4,business,2012-03-20,1,1.0
935797,1,,,10800,0.92,4354,4570,1,14000,21,3,investment,2012-01-20,1,1.0
219438,1,,,3300,0.83,5087,3816,1,21100,19,1,investment,2012-02-09,1,1.0
190836,1,,,7800,0.71,3265,4436,1,55700,31,1,investment,2012-05-10,1,1.0
346406,1,,,6900,0.54,3565,3022,1,26700,50,1,business,2012-10-30,1,1.0
925136,1,,,7400,0.3,1593,4083,1,35000,60,2,investment,2012-02-15,1,1.0
617316,0,1.0,0.0,5100,0.6,2923,2114,1,58700,73,8,business,2012-04-11,1,1.0
852028,1,,,4700,0.68,1950,5193,1,12300,36,1,investment,2012-07-18,1,1.0
68285,1,,,7400,0.65,1482,6745,1,24200,42,1,investment,2012-01-30,1,1.0
331365,0,1.0,0.0,2400,0.71,3412,3845,1,40000,27,6,investment,2012-11-21,1,1.0
979097,1,,,6000,0.56,3953,8052,1,17300,50,4,investment,2012-12-13,1,1.0
360628,1,,,7700,0.69,940,5550,1,34300,41,8,emergency_funds,2012-08-21,1,1.0
953423,1,,,4000,0.75,3962,6288,1,46400,40,2,emergency_funds,2012-03-27,1,1.0
847141,1,,,4400,0.59,353,3805,1,12700,74,1,home,2012-01-10,1,1.0
494605,1,,,5100,0.69,2549,6665,1,27100,18,2,investment,2012-10-11,1,1.0
984748,1,,,3600,0.62,1300,4210,1,30000,42,2,home,2012-11-23,1,1.0
460961,1,,,7500,0.86,1090,2596,1,40900,32,1,home,2012-07-31,1,1.0
212673,1,,,3300,0.41,1139,6372,1,14000,24,8,investment,2012-11-20,1,1.0
503267,0,1.0,0.0,5100,0.68,2359,3858,1,33300,55,1,business,2012-02-21,1,1.0
535414,0,1.0,0.0,3300,0.66,1176,4970,1,76000,45,2,investment,2012-01-11,1,1.0
743476,0,1.0,0.0,4000,0.71,339,2870,1,47000,61,2,investment,2012-01-04,1,1.0
471416,0,1.0,0.0,0,,1917,1404,1,50900,54,3,investment,2012-08-30,1,1.0
831090,1,,,6000,0.49,4291,3739,1,59500,50,5,business,2012-12-18,1,1.0
623003,1,,,8300,0.7,2187,2615,1,37400,60,5,business,2012-09-03,1,1.0
594631,0,0.0,0.0,6000,0.76,1663,2109,1,49400,25,3,business,2012-07-03,1,1.0
386643,0,1.0,0.0,3600,0.59,546,4727,1,13400,42,4,investment,2012-03-26,1,1.0
46659,1,,,2000,0.93,4219,4357,1,35800,44,2,home,2012-03-02,1,1.0
292303,1,,,5000,0.82,2377,4667,1,41900,39,8,home,2012-03-20,1,1.0
935708,0,1.0,0.0,1500,0.76,273,6006,1,23600,38,1,investment,2012-04-10,1,1.0
994235,1,,,4700,0.86,529,627,1,28800,50,1,investment,2012-03-29,1,1.0
512654,1,,,2000,0.6,2138,7841,1,36400,28,5,home,2012-10-25,1,1.0
67305,0,1.0,0.0,4900,0.44,1318,5850,1,11900,34,1,home,2012-09-28,1,1.0
961781,0,1.0,0.0,1900,0.41,511,8006,1,19400,22,4,other,2012-09-06,1,1.0
595982,1,,,5100,0.62,2170,1610,1,42900,31,1,investment,2012-08-21,1,1.0
180452,1,,,6100,0.43,2543,4192,1,68800,53,3,business,2012-05-17,1,1.0
774967,1,,,6300,0.99,3022,2437,1,38200,41,4,emergency_funds,2012-09-06,1,1.0
389746,0,1.0,0.0,3800,0.71,3215,4406,1,28300,36,1,business,2012-03-05,1,1.0
237582,0,1.0,0.0,6500,0.53,1683,6613,1,3100,67,4,investment,2012-11-26,1,1.0
102334,0,0.0,0.0,9200,0.67,2488,8228,1,36600,37,8,emergency_funds,2012-11-29,1,1.0
972065,1,,,4900,0.96,4015,5557,1,13400,49,2,investment,2012-12-12,1,1.0
934456,1,,,2900,0.85,2615,2872,1,29300,55,1,home,2012-02-17,1,1.0
981657,0,1.0,0.0,10000,0.7,1505,5690,1,41800,36,4,other,2012-10-30,1,1.0
92959,0,0.0,0.0,7600,0.86,1262,6209,1,38400,26,2,investment,2012-10-16,1,1.0
389368,1,,,6000,0.93,2103,4071,1,49500,54,1,investment,2012-10-30,1,1.0
271683,1,,,4000,0.84,2006,2599,1,49200,57,1,other,2012-11-22,1,1.0
853983,1,,,5800,0.77,4488,3478,1,27600,22,5,investment,2012-01-05,1,1.0
533551,1,,,3300,0.56,5077,3193,1,28600,46,3,home,2012-10-29,1,1.0
119176,1,,,2100,0.47,5944,6357,1,39900,45,2,business,2012-09-04,1,1.0
281487,0,1.0,0.0,2600,0.71,1919,205,1,33500,38,1,other,2012-01-09,1,1.0
457767,0,1.0,0.0,6900,0.69,2810,6824,1,26500,38,5,emergency_funds,2012-08-27,1,1.0
866790,0,1.0,0.0,4400,1.01,2368,8451,1,32900,33,1,business,2012-10-26,1,1.0
719554,0,0.0,0.0,5100,0.5,2702,4565,1,20600,33,6,business,2012-06-22,1,1.0
54620,1,,,5400,0.78,2067,4345,0,0,43,5,business,2012-01-12,1,1.0
793294,1,,,4600,0.5,2897,4410,1,13200,59,3,home,2012-01-02,1,1.0
695200,0,1.0,0.0,5200,0.75,3109,6293,1,52000,27,8,business,2012-12-27,1,1.0
564915,0,1.0,0.0,6100,0.74,2402,1811,1,2600,40,3,other,2012-11-02,1,1.0
679156,0,1.0,0.0,4700,0.82,2186,5397,1,44500,57,4,emergency_funds,2012-06-20,1,1.0
